title,author,date,abstract,url
Sourdough on Shabbat? Inside the City＊s Kosher Food Revolution,By Alyson Krueger,2021-02-26T10:00:28+0000,Young observant Jews are stretching the boundaries of traditional cuisine.,https://www.nytimes.com/2021/02/26/nyregion/sourdough-on-shabbat-inside-the-citys-kosher-food-revolution.html
Uzo Aduba Adjusts Her Mood With Playlists and ＆The Real Housewives＊,By Kathryn Shattuck,2021-11-30T21:36:53+0000,"The actress talks about sports, her latest film and return to the stage, and why a clean, white pair of Converse All Stars is the shoe for almost any occasion.",https://www.nytimes.com/2021/11/30/movies/uzo-aduba-national-champions-clydes.html
What Happened to Gem Spa＊s Zoltar Fortunetelling Machine?,By Alex Vadukul,2021-08-18T09:00:13+0000,"An example of ※how New York eats itself up and spits itself out again,§ as one passer-by remarks, ※like a living organism.§",https://www.nytimes.com/2021/08/18/style/gem-spa-zoltar.html
"Virus Origins, San Jose, ＆Friends＊: Your Wednesday Evening Briefing",By Remy Tumin and Jade-Snow Joachim,2021-05-26T21:39:55+0000,Here＊s what you need to know at the end of the day.,https://www.nytimes.com/2021/05/26/briefing/virus-origins-san-jose-friends.html
Ellen DeGeneres Is Ending Her Show After Years of Dancing and ＆Be Kind＊,By John Koblin,2021-05-12T15:05:06+0000,An enduring daytime TV hit suffered a sharp ratings decline after complaints of workplace misconduct clanged against the performer＊s public image.,https://www.nytimes.com/2021/05/12/business/media/ellen-degeneres-quit-talk-show.html
Netflix Chronicles Byron Bay＊s ＆Hot Instagrammers.＊ Will Paradise Survive?,By Livia Albeck-Ripka and Matthew Abbott,2021-05-01T18:59:04+0000,Tensions between protecting and capitalizing on the image of the famous Australian beach town have exploded over a new reality show.,https://www.nytimes.com/2021/05/01/world/australia/byron-bay-baes-netflix.html
Your Tuesday Briefing,By Natasha Frost and Whet Moser,2021-09-07T02:22:18+0000,Britain＊s likely tax hike.,https://www.nytimes.com/2021/09/06/briefing/britain-tax-belarus-coronavirus.html
What Kind of Power Should the Names of New York Have?,By Joshua Jelly-Schapiro,2021-12-07T10:00:17+0000,"In debates about how best to confront our collective past, we must give weight to the present as well.",https://www.nytimes.com/2021/12/07/opinion/new-york-street-names.html
"Finneas, a Pop Star＊s Secret Weapon, Strides Into the Spotlight",By Melena Ryzik,2021-10-15T17:25:22+0000,"He＊s won eight Grammys alongside his sister, Billie Eilish, and worked with some of the genre＊s biggest stars. Now the 24-year-old musician is arriving as a solo artist with ※Optimist.§",https://www.nytimes.com/2021/10/15/arts/music/finneas-optimist.html
How Black Women Can Interpret Those Scary Health Statistics,By Jacquelynn Kerubo,2021-07-12T09:00:10+0000,Doomsday headlines are nothing new. But over time they can damage your mental health if you＊re not careful.,https://www.nytimes.com/2021/07/12/well/mind/black-women-health-statistics.html
"Impeachment, Coronavirus Vaccines, N.F.L. Playoffs: Your Weekend Briefing","By Remy Tumin and Jeremiah M. Bogert, Jr",2021-01-24T11:13:46+0000,Here＊s what you need to know about the week＊s top stories.,https://www.nytimes.com/2021/01/24/briefing/impeachment-coronavirus-vaccines-nfl-playoffs.html
A ＆Plant-Based＊ Gift Guide,By Anthony Rotunno,2021-11-23T10:00:26+0000,Twenty-seven ideas to satisfy tastes both garden variety and eccentric.,https://www.nytimes.com/2021/11/23/style/plant-gifts.html
Why Voters Favored Centrists in the New York City Mayor＊s Race,"By Dana Rubinstein, Emma G. Fitzsimmons, Michael Gold and Jeffery C. Mays",2021-07-07T14:46:08+0000,Kathryn Garcia and Maya Wiley both conceded to Eric Adams in the mayor＊s race. Progressives had hoped that a left-leaning candidate would win.,https://www.nytimes.com/2021/07/07/nyregion/kathryn-garcia-maya-wiley-eric-adams-mayor.html
Grocery-to-Table Is a Challenge for Restaurants in the Pandemic,By Jane Black,2021-06-21T09:00:14+0000,"Looking for new ways to get their food to customers, chefs are reinventing their dishes as retail offerings 〞 and it can be tricky.",https://www.nytimes.com/2021/06/21/dining/levain-bakery-little-sesame-grocery-store-products.html
"Inauguration, Joe Biden, Baby Names: Your Tuesday Evening Briefing","By Remy Tumin and Jeremiah M. Bogert, Jr",2021-01-19T23:00:03+0000,Here＊s what you need to know at the end of the day.,https://www.nytimes.com/2021/01/19/briefing/inauguration-joe-biden-baby-names.html
Your Friday Briefing,By Natasha Frost,2021-09-17T03:40:41+0000,Tensions over a U.S.-Australia submarine deal.,https://www.nytimes.com/2021/09/16/briefing/submarines-australia-france-africa-vaccines.html
Britain＊s Transgender Stand-Ups Find Comedy in a Hostile Climate,By Alex Marshall,2021-02-26T15:22:25+0000,"With opposition to transgender issues regularly expressed by mainstream British figures, the country＊s trans comedians are often just trying to assert their humanity.",https://www.nytimes.com/2021/02/26/arts/transgender-comedy-uk.html
"Impeachment, Wuhan, Hank Aaron: Your Friday Evening Briefing","By Remy Tumin, Amelia Nierenberg and Jeremiah M. Bogert, Jr",2021-01-22T22:57:23+0000,Here＊s what you need to know at the end of the day.,https://www.nytimes.com/2021/01/22/briefing/impeachment-wuhan-hank-aaron.html
Your Tuesday Briefing,By Natasha Frost,2021-07-13T03:22:58+0000,England prepares to reopen.,https://www.nytimes.com/2021/07/12/briefing/coronavirus-britain-haiti-cuba.html
Your Monday Briefing,By Amelia Nierenberg,2021-07-12T20:53:32+0000,Haiti is searching for answers almost a week after the assassination of its president.,https://www.nytimes.com/2021/07/12/briefing/your-monday-briefing.html
Your Wednesday Briefing,By Melina Delkic,2021-01-12T19:16:36+0000,The renminbi is strengthening.,https://www.nytimes.com/2021/01/12/briefing/china-currency-virus-variant-japan-impeachment.html
"Impeachment, Coronavirus Vaccines, N.F.L. Playoffs: Your Weekend Briefing","By Remy Tumin and Jeremiah M. Bogert, Jr",2021-01-24T11:13:46+0000,Here＊s what you need to know about the week＊s top stories.,https://www.nytimes.com/2021/01/24/briefing/impeachment-coronavirus-vaccines-nfl-playoffs.html
"Jobs, Brazil, N.B.A.: Your Tuesday Evening Briefing",By Remy Tumin,2021-10-19T21:46:29+0000,Here＊s what you need to know at the end of the day.,https://www.nytimes.com/2021/10/19/briefing/jobs-brazil-nba.html
"The Carlyle Hotel＊s Refurbished Restaurant, Dowling＊s, Opens",By Florence Fabricant,2021-10-12T18:29:56+0000,"A return for Barbuto, South Indian specialties in the West Village, and more restaurant news.",https://www.nytimes.com/2021/10/12/dining/new-york-restaurant-openings.html
Alone in the Temporary New Ruins of Rome,By Jason Farago,2021-06-25T13:49:54+0000,"The museums are open. Few visitors have returned. It＊s beautiful, but it can＊t stay like this.",https://www.nytimes.com/2021/06/25/arts/design/rome-museums-tourists.html
One Buyer Takes Two Full-Floor Apartments at 220 Central Park South,By Vivian Marino,2021-07-02T09:00:11+0000,"The units, on the 60th and 61st floors, sold for a combined $157.5 million, the biggest residential transaction so far in 2021.",https://www.nytimes.com/2021/07/02/realestate/one-buyer-takes-two-full-floor-apartments-at-220-central-park-south.html
Your Thursday Briefing,By Melina Delkic,2021-01-06T20:15:03+0000,A pro-Trump mob storms the U.S. Capitol.,https://www.nytimes.com/2021/01/06/briefing/us-capitol-lockdown-trump-hong-kong-arrests.html
The T List: Five Things We Recommend This Week,NA,2021-04-22T13:00:06+0000,"A James Welling exhibition, strawberry-flavored bubble waffles 〞 and more.",https://www.nytimes.com/2021/04/22/t-magazine/james-welling-italy-travel.html
Your Thursday Briefing,By Natasha Frost,2021-01-21T03:49:01+0000,The inauguration of President Biden.,https://www.nytimes.com/2021/01/20/briefing/president-biden-inauguration-coronavirus.html
"Grieving Son＊s Death, Maryland Lawmaker Fights to Impeach Trump",By Sheryl Gay Stolberg,2021-01-12T16:48:06+0000,"Representative Jamie Raskin, Democrat of Maryland, lost his 25-year-old son to suicide on New Year＊s Eve. Then he survived the mob attack on the Capitol. Now, he leads the impeachment effort.",https://www.nytimes.com/2021/01/12/us/politics/jamie-raskin-trump.html
Your Tuesday Briefing,By Natasha Frost,2021-01-12T03:13:27+0000,An impeachment charge against Trump.,https://www.nytimes.com/2021/01/11/briefing/impeachment-coronavirus-kashmir.html
"Next Food Frontier: Fish Made From Plants, or in a Lab",By Mike Ives,2021-09-08T09:30:08+0000,"Sophisticated, plant-based alternatives that mimic seafood are cropping up at restaurants and grocery stores around the world. And ※cultivated§ seafood, grown in labs from real cells, is on the horizon.",https://www.nytimes.com/2021/09/08/business/alternative-fish-cultivated-seafood.html
"An Arena Where the Goal Is ＆Net Zero＊ Carbon Emissions, Even From Fans",By Ken Belson and Lindsey Wasson,2021-10-29T13:00:13+0000,"The operators of Climate Pledge Arena, home to the N.H.L.＊s newest team, the Seattle Kraken, plan to reduce and offset its entire planet-warming footprint. They still have a lot to prove.",https://www.nytimes.com/2021/10/29/sports/climate-pledge-arena-seattle.html
Your Monday Briefing,By Natasha Frost,2021-06-28T03:40:22+0000,The rising death toll in a Miami building collapse.,https://www.nytimes.com/2021/06/27/briefing/miami-building-coronavirus-pope.html
Hold the Tequila. The Sunrise Is All Some Travelers Need.,By Debra Kamin,2021-06-24T09:00:21+0000,"As vaccination levels rise and Americans head back to the roads and skies, sober travel, a subset of vacations once relegated to 12-steppers and recovering addicts, is going mainstream.",https://www.nytimes.com/2021/06/24/travel/alcohol-free-vacation.html
Your Tuesday Briefing,By Natasha Frost,2021-03-09T03:14:05+0000,Reception to a bombshell interview.,https://www.nytimes.com/2021/03/08/briefing/meghan-myanmar-rome-homelessness.html
Zoom Fatigue on the Campaign Trail: 5 Takeaways From the Mayor＊s Race,"By Emma G. Fitzsimmons, Dana Rubinstein and Katie Glueck",2021-02-15T08:00:06+0000,The candidates in New York City can barely keep up with a dizzying schedule of online forums. One candidate joins from his closet.,https://www.nytimes.com/2021/02/15/nyregion/new-york-city-mayor-zoom.html
＆How Long Gone＊ Is in It for the Long Haul,By Nathan Taylor Pemberton,2021-09-22T15:58:32+0000,The podcast premiered during the pandemic and brought friends 〞 and the friends you wish you had 〞 together.,https://www.nytimes.com/2021/09/22/style/how-long-gone-podcast.html
Covering a Weird Olympics,NA,2021-08-09T09:00:27+0000,A diver＊s heartbreaking scratch. A medalist lifting up a teammate. Cherished glimpses of Japanese culture 〞 our journalists saw a lot viewers may not have.,https://www.nytimes.com/2021/08/09/sports/olympics/covering-a-weird-olympics.html
"The T List: Valentine＊s Day Gift Guide, Part II",NA,2021-02-11T14:00:08+0000,"Dramatic bouquets, jelly cakes inspired by Sanrio 〞 and more.",https://www.nytimes.com/2021/02/11/t-magazine/valentines-day-gift-guide.html
The 17 Best Recipes Our Food Staff Cooked Last Month,By Nikita Richardson,2021-06-04T20:14:29+0000,"In May, it was all about bright, bold and bombastic flavors.",https://www.nytimes.com/2021/06/04/dining/staff-cooked-recipes.html
The Woman Behind Iconic Beyonc谷 Looks and ＆Black Owned Everything＊,By Leigh-Ann Jackson,2021-05-22T09:00:15+0000,Zerina Akers wants widespread interest in Black brands to be more than a trend.,https://www.nytimes.com/2021/05/22/business/zerina-akers-beyonce.html
He Wanted to Reform the N.Y.P.D. from Within. Now He Wants to Be Mayor.,"By Emma G. Fitzsimmons, Katie Glueck, Umi Syam, Eden Weingart, Sarah Kerr and Noah Throop",2021-05-17T03:24:44+0000,"A former police officer, Eric Adams is running as a blue collar New Yorker focused on public safety.",https://www.nytimes.com/interactive/2021/nyregion/eric-adams-video-interview.html
Three Electric S.U.V.s With Tesla in Their Sights,By Lawrence Ulrich,2021-04-22T10:00:09+0000,"Test-driving Volkswagen＊s ID.4, Ford＊s Mustang Mach-E and Volvo＊s XC40 Recharge: The green turf where Tesla has dominated for so long is poised to grow crowded.",https://www.nytimes.com/2021/04/22/business/electric-suvs-ford-volkswagen-volvo.html
Beef Has Issues. This Seattle Steakhouse Agrees.,By Brett Anderson,2021-10-19T09:00:44+0000,Bateau aims to reinvent the steak restaurant by showing how to sidestep the waste and environmental damage caused by the meat industry.,https://www.nytimes.com/2021/10/19/dining/beef-steakhouse-climate-change.html
They Finally Get to Dance on Broadway,By Laura Collins-Hughes and Erik Tanner,2021-08-31T14:00:13+0000,These young dancers have Broadway debuts in store when the industry reopens. Some of them have been waiting more than a year to show their stuff.,https://www.nytimes.com/2021/08/31/theater/dancers-broadway-debuts.html
The Rise of Eric Adams and Black New York,By Mara Gay,2021-12-23T01:13:28+0000,Eric Adams＊s winning coalition shows how the city＊s power structure has changed.?,https://www.nytimes.com/2021/12/22/opinion/eric-adams-black-new-york.html
The Rise of Eric Adams and Black New York,By Mara Gay,2021-12-23T01:13:28+0000,Eric Adams＊s winning coalition shows how the city＊s power structure has changed.?,https://www.nytimes.com/2021/12/22/opinion/eric-adams-black-new-york.html
The Big Question This Thanksgiving: Are You Vaccinated?,By Christina Morales,2021-11-02T16:03:36+0000,"As many Americans plan larger celebrations this year, the immunization status of dinner guests is becoming a topic of conversation, concern and conflict.",https://www.nytimes.com/2021/11/02/dining/covid-vaccine-thanksgiving.html
Seeing the Real Faces of Silicon Valley,NA,2021-05-08T07:00:15+0000,"For many midlevel engineers and food truck workers and longtime residents, a region filled with extremes has become increasingly inhospitable.",https://www.nytimes.com/2021/05/08/business/economy/seeing-the-real-faces-of-silicon-valley.html
